business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
9J3l05tW4TTBmg9MhyOzNA,"""The Mirror Mirror Salon""",,"""50 N Valle Verde Dr, Ste 140, Kohl's Shopping Plz""",Henderson,NV,89074,36.0295888,-115.062621,4.5,172,1,Hair Extensions;Beauty & Spas;Waxing;Skin Care;Hair Salons;Hair Removal;Permanent Makeup;Nail Salons;Eyelash Service
9mIeluTfvObgnMYtAmyouw,"""Scottsdale Medical Imaging""",,"""16838 E Palisades Blvd, Bldg C, Ste 151""",Fountain Hills,AZ,85268,33.6083452,-111.7170131,3.5,4,1,Health & Medical;Diagnostic Imaging;Medical Centers;Diagnostic Services
rwVTDmt906xgKVlEVNItWw,"""Freak C'est Chic (Le)""",Plateau-Mont-Royal,"""119 Av Fairmount O""",Montréal,QC,H2T 2M4,45.522529,-73.5960402,1.5,3,1,Beauty & Spas
WUiijvxhIfOs7_4yrG8j8A,"""Strøm""",Verdun,"""1001 Boulevard de la Forêt""",Île des Soeurs,QC,H3E 1X9,45.45554004,-73.55629921,4,42,1,Beauty & Spas;Day Spas
SorK_8AgBlGWeHDJkupksg,"""Elite Lash Studio & Beauty Bar""",,"""209 E Baseline Rd, Ste E-207""",Tempe,AZ,85283,33.3778142,-111.9359506,4.5,63,1,Hair Removal;Waxing;Beauty & Spas;Eyelash Service
YIIK_SFsTUz0FGDo8clxiQ,"""Tempe Smile Design""",,"""1712 E Guadalupe Rd""",Tempe,AZ,85283,33.3644606,-111.9131923,4.5,31,1,General Dentistry;Dentists;Endodontists;Health & Medical;Cosmetic Dentists
AKhyVVdettT6M-ExhYKHdw,"""Baxters""",Leith,"""Unit 2, Ocean Drive""",Edinburgh,EDH,EH6 6JJ,55.9795839,-3.1788828,4,10,0,Restaurants;Food;Coffee & Tea;Soup
c0ITJRgeNc6-iI6Z6OznRA,"""Focus Climbing Center""",,"""2150 W Broadway Rd, Ste 103""",Mesa,AZ,85202,33.408852,-111.8781387,4,42,1,Climbing;Local Services;Gyms;Fitness & Instruction;Active Life
kQLJj9EPzG1RhjNkp9_viQ,"""Voila Nail Boutique""",,"""1859 W Guadalupe Rd""",Mesa,AZ,85202,33.3635056,-111.8744293,4.5,16,1,Nail Salons;Beauty & Spas
OXXlNo095qa3ghyPPw4Tog,"""Dr. James F. Ganem, MD""",,"""595 North Dobson Road Suite C 48""",Chandler,AZ,85224,33.3130044,-111.8750775,4,10,1,Health & Medical;Cardiologists;Doctors
jQNzwhXJrpgx3a4SNJGYnQ,"""Pk Towing""",,"""45 Pembroke Street, Suite 302""",Toronto,ON,M5A 2N6,43.6576653,-79.3718496,5,3,1,Automotive;Towing;Roadside Assistance
KENynjpbyq33DjGWXOip2Q,"""Pizza Nova""",,"""3928 Keele Street""",Toronto,ON,M3J,43.76276779,-79.49141693,4.5,5,1,Pizza;Restaurants
VpXlnz2dD4KzPw4yJ_eJ3A,"""QuikTrip""",,"""859 Concord Pkwy S""",Concord,NC,28027,35.3947733,-80.6168189,2.5,5,1,Convenience Stores;Food;Automotive;Gas Stations
O7mJ04jvwofUzMtKW1-R9w,"""Action Rents""",,"""417 S Century Blvd""",Rantoul,IL,61866,40.305551,-88.155305,2.5,3,1,Event Planning & Services;Party Supplies
Ay87s1dC19R_l3Uve6LESA,"""In Home Computer Repair""",,"""2723 S Drexel""",Mesa,AZ,85209,33.3660583,-111.6227451,5,8,1,Local Services;IT Services & Computer Repair
0jxh10zrKlRetrBZ3H7NwA,"""Bubble Tea and Me""",,"""7330 Yonge Street, Suite 107""",Thornhill,ON,L4J 7Y7,43.8061673,-79.4231879,3.5,34,1,Coffee & Tea;Food
67HBCMwv20mciv-NbmZG0g,"""The Drummond Group - Capstone Realty Professionals""",,"""1425 E McDowell Rd""",Phoenix,AZ,85006,33.46564763,-112.0507009,5,39,1,Property Management;Home Services;Real Estate;Real Estate Agents;Real Estate Services
y3XOOHfFRiXGQejdXu3QTw,"""Dotto-One""",Downtown Core,"""1033 Bay Street, Suite 320""",Toronto,ON,M5S 3A3,43.6661656,-79.3873247,5,4,1,Home Services;Internet Service Providers;Professional Services
omySZ6UHF1-5F4ZKHlUSKQ,"""Eagle Home Appraisal""",The Strip,"""3565 Las Vegas Blvd S, Ste 366""",Las Vegas,NV,89109,36.115527,-115.172274,5,3,1,Appraisal Services;Real Estate Services;Local Services;Commercial Real Estate;Home Services;Real Estate
LGQ0Pggxk-dQNAqVA39v8g,"""Glenn Poor's Audio-Video""",,"""1745 W Kirby Ave""",Champaign,IL,61821,40.0982349,-88.2743131,5,3,1,Shopping;Electronics
mUbQQBdA4OyvS3oz6ZAF-Q,"""Bow Wow's Pet Grooming""",,"""20165 N 67th Ave""",Glendale,AZ,85308,33.6639422,-112.2014863,3.5,13,0,Pets;Pet Services;Pet Groomers;Pet Stores
ZzdWLoR6PMnB5yE7QwHr8g,"""Cross Border Pickups""",,"""1300 Kamato Road, Unit 12""",Mississauga,ON,L4W 2N2,43.64362862,-79.63836167,3,4,1,Shipping Centers;Local Services
J1oc5GMKIiVZ16tgWJtEdg,"""Subway""",,"""10909 Yonge Street, Unit 49""",Richmond Hill,ON,L4C 3E3,43.8940374,-79.4403959,3,5,1,Sandwiches;Fast Food;Restaurants
NlyAnPxqooG5GmmKOMbKow,"""King St. Massage and Wellness""",Corktown,"""84 Adelaide Street E""",Toronto,ON,M5C 1K9,43.6514177,-79.3743734,3.5,4,1,Health & Medical;Chiropractors;Beauty & Spas;Massage;Acupuncture
bVegY3CSU8Ogv0m2X_72bg,"""OrthoArizona The Foot and Ankle Center""",,"""18404 N Tatum Blvd, Ste 202""",Phoenix,AZ,85032,33.6540943,-111.9784079,1,7,0,Doctors;Health & Medical;Orthopedists
RNm2Qd7hug_95UMLY6wDiw,"""Unionville GO Station""",Unionville,"""155 YMCA Boulevard""",Markham,ON,L6G 0A1,43.8517,-79.3143367,4,3,1,Transportation;Train Stations;Public Transportation;Hotels & Travel
_qE3wMqn9xMTGfFY48QsIQ,"""K9 Lifestyle""",,"""""",Mesa,AZ,85203,33.445974,-111.8032005,5,3,1,Pet Sitting;Life Coach;Pet Services;Pets;Professional Services;Pet Training;Dog Walkers
RpJ5XykQ2PTqq0SWWtDJaQ,"""Johnny's Air Conditioning and Heating""",,"""""",Scottsdale,AZ,85251,33.4986286,-111.9224398,5,65,1,Heating & Air Conditioning/HVAC;Home Services
LPq-IOpA_VrZ2xRh1A6Ssw,"""The Saguaro Restaurant""",,"""4000 North Drinkwater Blvd""",Scottsdale,AZ,85251,33.4941213,-111.9227616,3.5,10,1,Event Planning & Services;Sandwiches;Restaurants;Nightlife;American (Traditional);Salad;Cocktail Bars;Venues & Event Spaces;Bars
bGao_iVv3TAYcZ_5y9bOCQ,"""Le Fagotin""",,"""5243, Chemin de Chambly Saint Hubert""",Saint-Hubert,QC,J3Y 3N5,45.5047799,-73.4232765,5,3,1,French;Restaurants
Xq9SvfRq_PBr8ma6vwh_Mw,"""Pizza Pizza""",,"""1393 Lawrence Avenue W""",Toronto,ON,M6L 1A4,43.7084148,-79.4758842,3.5,3,1,Chicken Wings;Restaurants;Pizza;Italian
0Yeb_P24sj6MwG2qmuehkA,"""Till's Bar""",,"""344 E Desert Inn Rd""",Las Vegas,NV,89109,36.12994954,-115.161028,4.5,42,1,Bars;Sports Bars;Arts & Entertainment;Casinos;Karaoke;Nightlife
f4mh1Y0rnvbJRfQ3jPkqzQ,"""AMC Concord Mills 24""",,"""8421 Concord Mills Blvd""",Concord,NC,28027,35.3705892,-80.7261556,4,52,0,Cinema;Arts & Entertainment
nTfMW-YzJbOY99vZea6B7w,"""Helen's Magic Hair""",,"""4323 West Cactus Rd, Ste 10""",Glendale,AZ,85304,33.5956471,-112.1521774,4,16,1,Beauty & Spas;Hair Salons
fHCf4N3K7Ul8TLj6z5CKFQ,"""Powered By Ink""",,"""5325 W Joan De Arc Ave""",Glendale,AZ,85304,33.60658,-112.174521,5,3,1,Screen Printing/T-Shirt Printing;Professional Services;Signmaking;Printing Services;Customized Merchandise;Screen Printing;Local Services;Engraving;Shopping
wrbF8GuuXY5hNj8AeiOulg,"""Culinary Adventure""",,"""""",Toronto,ON,M4B,43.7063972,-79.309937,5,11,1,Wine Tours;Walking Tours;Hotels & Travel;Food Tours;Tours
MP0K70FGLftGI5Rxmteskg,"""Mattress Firm University""",University City,"""8821-4 JW Clay Blvd""",Charlotte,NC,28262,35.3136187,-80.7529707,3.5,3,0,Home & Garden;Shopping;Mattresses
rwuiLDAkVUNEJex-oQlA7g,"""Green Street Realty""",,"""510 S Neil St""",Champaign,IL,61820,40.110645,-88.2429669,1,12,1,Commercial Real Estate;Real Estate;Real Estate Services;Home Services;Property Management
P3MxhuaPiI4Kfq1YJMM7LA,"""Zipcar""",,"""University Center Ii Lot""",Phoenix,AZ,85008,33.6087725,-112.1607233,3.5,8,1,Hotels & Travel;Car Rental
m6RT6O6Ad8pAfQwyjxYA8w,"""Trattoria l'Unico""",,"""540 Rue d'Avaugour, Suite 1700""",Boucherville,QC,J4B,45.588257,-73.428926,4.5,4,1,Italian;Restaurants;Pizza
WAq2whrNNq8DD7rG20WFjA,"""Sassy N Classy Cakes""",,"""""",Henderson,NV,89074,36.0376448,-115.0762536,5,16,1,Cupcakes;Custom Cakes;Desserts;Food
0LKcSabd5Gd5oz-qrHTzZg,"""Cin-Cin Restaurant""",,"""4425 N Buckboard Trl.""",Scottsdale,AZ,85251,33.5012604,-111.9233633,3,5,0,Lounges;Restaurants;Nightlife;Bars;Italian
KK1_TZintApflZbpX8QLaQ,"""Liquid Scissors""",,"""7105 E 1st Ave""",Scottsdale,AZ,85251,33.493747,-111.928101,5,27,1,Beauty & Spas;Blow Dry/Out Services;Hair Salons;Hair Stylists;Hair Extensions
Xy-CSI2KyEpFEsR6GgyI7g,"""Alcuin Books, ABAA""",,"""4242 N Scottsdale Rd""",Scottsdale,AZ,85251,33.4979605,-111.9266083,4.5,5,1,Shopping;Books;Mags;Music & Video;Bookstores
xzT7ZX8Ui_DoSByUdCDDIg,"""Aveda Experience Centre & Spa""",,"""Yorkdale Shopping Centre, 3401 Dufferin St""",Toronto,ON,M6A,43.7247752,-79.4553801,3.5,5,1,Beauty & Spas;Massage;Cosmetics & Beauty Supply;Skin Care;Shopping
wztnDEbXD1VNvHMMPj2tMw,"""Steak 'n Shake""",,"""597 E Aurora Rd""",Macedonia,OH,44056,41.3143189,-81.5172353,1.5,42,1,Burgers;Fast Food;American (New);American (Traditional);Breakfast & Brunch;Restaurants;Diners
VqKY1LnyzL1RFjdqU8v9VQ,"""Adobe Western Railroad""",,"""23280 N 43rd Ave""",Glendale,AZ,85310,33.6962615,-112.1526514,3.5,3,1,Transportation;Hotels & Travel
C_5X1heCp_eQyzfmM6tGog,"""Red Cedar Coffee Company""",,"""711 W Bagley Rd, Ste 5""",Berea,OH,44017,41.371833,-81.8781598,5,8,1,Food;Specialty Food;Coffee & Tea
B_0EDMktBDvRiBxwGtz6rw,"""Michael Grabow, DDS""",,"""3800 W Ray Rd""",Chandler,AZ,85226,33.3205814,-111.9075539,5,10,1,Dentists;Health & Medical;Endodontists
vS_smYJauSPV6FjEo7n5yg,"""Walmart Supercenter""",University City,"""7735 N Tryon St""",Charlotte,NC,28262,35.29543,-80.7583318,2,42,1,Drugstores;Discount Store;Fashion;Electronics;Grocery;Food;Mobile Phones;Shopping;Department Stores
1F8GaVZgbPC_tOAL-5hg7Q,"""Aj's Auto Works""",,"""1846 E 3rd St""",Tempe,AZ,85281,33.428165,-111.9066383,4,5,1,Automotive;Auto Repair
MX_z-X3uBnWSsjSZ5V1oEw,"""Fast Towing""",,"""616 S Smith Rd""",Tempe,AZ,85281,33.42420746,-111.900657,1,3,1,Towing;Automotive
ufCPJqEQ6nyPw8IrQcN6pg,"""Kit Carson Elementary School""",,"""1735 N D St""",Las Vegas,NV,89106,36.1931687,-115.1472947,1.5,3,1,Education;Elementary Schools
hTzcHtk4-0QJnFUbkKpd5Q,"""Citi Trends""",,"""703 N Rancho Dr""",Las Vegas,NV,89106,36.1783477,-115.1769162,4.5,3,1,Fashion;Department Stores;Shopping
mZK8IBkMFzOX2UmA7_BylA,"""IHOP""",,"""935 W Elliot Rd""",Chandler,AZ,85224,33.3493477,-111.8565147,2.5,78,1,American (New);Restaurants;Breakfast & Brunch;American (Traditional)
rVLzlVXgs3x7WhRj0IACYw,"""Carter's Crystal Clear Pool Service & Repair""",,"""""",Scottsdale,AZ,85255,33.6803004,-111.8330106,5,11,1,Home Services;Active Life;Swimming Pools;Pool Cleaners;Pool & Hot Tub Service
I7HBBsdpx5hNS4o79S9zSQ,"""Terminix""",,"""105 Center Ln""",Huntersville,NC,28078,35.3982079,-80.85361,2.5,3,1,Local Services;Pest Control
wKolc2Adxc7fXv_wSELfaQ,"""Rawlinson Moving & Storage""",Hanlan,"""1024 Westport Crescent""",Mississauga,ON,L5T 1G1,43.6494,-79.660081,3.5,3,1,Self Storage;Home Services;Local Services;Movers
Dx8cI9WD0hrDfbadmiT92g,"""American Cabinet Refacing""",,"""29775 N 126th Dr""",Peoria,AZ,85383,33.7585524,-112.3323082,2.5,3,1,Home Services;Contractors
oirW5H3GoaZ9076SHbr14Q,"""AZ Mama Bear Pet Care""",,"""""",Phoenix,AZ,85027,33.6782379,-112.1012912,5,5,1,Dog Walkers;Pet Services;Pets;Pet Sitting;Pet Transportation
XrqJuiXiqxwvLNWyTM_bDw,"""Titan Alarm""",,"""2401 W Behrend Dr, Ste 25""",Phoenix,AZ,85027,33.6649542,-112.1104708,3,24,1,Home Automation;Security Systems;Fire Protection Services;Home Services
I2xgcJS5UrkexDX0sDmE3g,"""Arizona Rattlers""",,"""4125 E McKellips Rd""",Mesa,AZ,85215,33.4507713,-111.7431172,4,6,1,Amateur Sports Teams;Professional Sports Teams;Arts & Entertainment;Active Life
miQekvFK9p_yt5e01v9VXw,"""Evelyn McCorkle - Helen Adams Realty""",Elizabeth,"""2301 Randolph Rd""",Charlotte,NC,28207,35.205851,-80.819327,5,3,1,Real Estate Services;Real Estate;Real Estate Agents;Home Services
_3IE9guLHvAr-kJpH4Zd7Q,"""Urbun Eats Co""",,"""874 Eglinton Avenue E""",Toronto,ON,M4G 2L1,43.7809748,-79.41517543,3.5,3,1,Fish & Chips;Restaurants;Poutineries;Burgers
oHeiAs-mnDJU1_4BD8_5Dg,"""Señor Tequila Mexican Grill & Cantina""",,"""13114 Shaker Square""",Cleveland,OH,44120,41.4834697,-81.5911498,3.5,49,1,Mexican;Restaurants
FuO6d7IR1ee-3Bfo-gu1HQ,"""Imperial Buffet""",Dixie,"""3120 Dixie Road""",Mississauga,ON,L4Y 2A6,43.6105822,-79.5878496,3,58,1,Restaurants;Buffets
vCH_lMmReZTFofoMCgsjkw,"""MAC Cosmetics""",Westside,"""4200 Meadows Ln""",Las Vegas,NV,89107,36.1709953,-115.1967764,2.5,17,1,Makeup Artists;Beauty & Spas
9m7WRxqOSac10k0h7UueRw,"""Nail Art""",,"""1547 Steeles Avenue E""",Toronto,ON,L3T,43.8059558,-79.3839834,3,8,1,Nail Salons;Beauty & Spas
ZqElInc6h7apsXcX0QrC4w,"""Samurai Comics""",,"""1051 E Camelback Rd""",Phoenix,AZ,85014,33.508949,-112.058657,4,64,0,Hobby Shops;Tabletop Games;Toy Stores;Comic Books;Shopping;Music & DVDs;Books;Mags;Music & Video
Y22_Cs9s4ZsNQ1-eVBoMAw,"""Golden Rule Kitchens Furniture Repair & Custom Design""",,"""1402 E Pierson St""",Phoenix,AZ,85014,33.507737,-112.051693,5,6,1,Furniture Reupholstery;Contractors;Local Services;Home Services;Furniture Repair;Refinishing Services;Cabinetry
2Oj61EYHwbH6JdrLp3alSg,"""barre3 - Solon""",,"""6130 Kruse Dr""",Solon,OH,44139,41.3920693,-81.4426175,5,3,1,Pilates;Yoga;Barre Classes;Active Life;Fitness & Instruction
96fchsHRmm9o9ot4JuYxag,"""Ibrow Threading""",,"""2000 E Rio Salado Pkwy, Ste 1111""",Tempe,AZ,85281,33.4324152,-111.9052063,4,67,1,Hair Removal;Beauty & Spas;Threading Services
lS0dw65Wk2fWSdFi4XDC8g,"""Cosanti Originals""",,"""6433 E Doubletree Ranch Rd""",Paradise Valley,AZ,85253,33.566646,-111.941966,5,19,1,Arts & Entertainment;Shopping;Art Galleries
zG0oD8WNqH94ZFZf_VBLgg,"""Greek Grill""",Pine Grove,"""3600 Rutherford Road""",Vaughan,ON,L4L 1A6,43.82765185,-79.5507646,3,4,1,Greek;Restaurants
e4tpnasQOzkoIegUg__aiw,"""Dinkey Donkey""",,"""37636 N Tom Darlington Rd""",Cave Creek,AZ,85331,33.8271931,-111.9237212,4.5,3,0,Delis;Restaurants
bC9NBHWWkUDnPe8zCKZlwQ,"""Windwalker Expeditions""",,"""5440 E Peak View Rd""",Cave Creek,AZ,85331,33.7483729,-111.9604359,4.5,13,1,Horseback Riding;Active Life;Tours;Hotels & Travel
pFmuMpPANaAFQ1PGVv1FeQ,"""Billu's Indian Grill""",,"""3936 Monroeville Blvd""",Monroeville,PA,15146,40.4370649,-79.777604,3,4,0,Restaurants;Indian
R0vOUWx_N9a6TeDtcnRTWQ,"""Rainspa""",Ville-Marie,"""Le Place d'Armes, 55 Rue Saint-Jacques, 3ème étage""",Montréal,QC,H2Y 1K9,45.505483,-73.557497,4,22,1,Beauty & Spas;Nail Salons;Massage;Day Spas
WMj5Uj04pAqFxLMnJQcQqw,"""Panda Express""",The Strip,"""3355 Las Vegas Blvd S""",Las Vegas,NV,89109,36.1220839,-115.1680316,2.5,61,1,Restaurants;Fast Food;Chinese
Z-v7FStTnqpt0ibzlIbTEA,"""Pineapple Park""",The Strip,"""3743 Las Vegas Blvd S, Ste 121""",Las Vegas,NV,89109,36.1067305,-115.1719754,2,6,0,Ice Cream & Frozen Yogurt;Food;Desserts;Juice Bars & Smoothies
yS4-YcT__EH_u51NZfLAeQ,"""Caliber Collision""",Downtown,"""3131 Fremont""",Las Vegas,NV,89104,36.149769,-115.1047879,3,24,1,Auto Repair;Body Shops;Automotive
LjqS416neuQCaolmUy2mrA,"""Boulangerie 1001 Grains""",Ville-Marie,"""1308 Rue Notre-Dame O""",Montréal,QC,H3C 1K7,45.4926683,-73.5648441,4.5,4,0,Food;Bakeries
6n4qUcORUSOsuas4uAZLPA,"""Frazier's Appliance Repair""",,"""2455 County Road 550 E""",Mahomet,IL,61853,40.2525054,-88.3558615,4.5,3,1,Appliances & Repair;Local Services
SfzapQwxBCxFNVUjef8DGQ,"""EPI Welding""",,"""4695 W Nevso Dr, Ste 10""",Las Vegas,NV,89103,36.113102,-115.2050067,5,12,1,Home Services;Local Services;Fences & Gates;Metal Fabricators;Windows Installation
tpG_KqvR1v2GrlLKNAChBw,"""Wings Sports Bar & Grill""",,"""14516 Broadway Ave""",Cleveland,OH,44125,41.4223755,-81.5801048,3,4,1,Bars;American (Traditional);Restaurants;Sports Bars;Nightlife
m2qv-mG--aQ-bh7iNl1vgg,"""Swept Away""",,"""""",Phoenix,AZ,,33.4483771,-112.0740373,1,5,1,Home Services;Home Cleaning
RGmBfqdFb0giLPG-SZbQUQ,"""Christy Candy Shop""",Eastside,"""3542 S Maryland Pkwy""",Las Vegas,NV,89169,36.124902,-115.13471,3,4,1,Food;Restaurants;Specialty Food;Mexican;Candy Stores;Ice Cream & Frozen Yogurt
jkAr4Dnoh7fZL66DNv6jqg,"""Red Mango""",Eastside,"""4480 Paradise Rd, #1000""",Las Vegas,NV,89169,36.1088013,-115.152093,4,36,0,Desserts;Food
bEn1L8tr2SFTlyQIw79gOg,"""Choice Of The Orient""",,"""9555 Yonge Street""",Richmond Hill,ON,L4C 9M5,43.859604,-79.433201,3.5,11,1,Restaurants;Ethnic Food;Food;Chinese;Specialty Food
NoSj3hV8Rlz_gUsOL4_EjQ,"""Jack's Pub""",,"""2416 W Sahara Ave""",Las Vegas,NV,89102,36.1444404,-115.1744386,2.5,21,1,Nightlife;Pubs;Restaurants;Irish;Bars
6kruQ-SoJD2UbHQXRKBS1A,"""American Builders Supply""",,"""1803 Western Ave""",Las Vegas,NV,89102,36.1519543,-115.1623883,4,5,1,Shutters;Damage Restoration;Contractors;Gutter Services;Home Services
aQ5dTU00g8RPZnwHDMaDKw,"""Encore Dance Center""",,"""709 E Palo Verde Dr""",Phoenix,AZ,85014,33.5219005,-112.0642012,4.5,7,1,Dance Studios;Fitness & Instruction;Active Life
3bHx12bCQFr-BBUs3arJ-w,"""Concord Nails Spa""",,"""8455 Pit Stop Ct NW, Ste 115""",Concord,NC,28027,35.3746431,-80.72599076,4.5,27,1,Beauty & Spas;Eyelash Service;Waxing;Hair Removal;Nail Salons
OlGImeovM5U14T5q5DnVSg,"""Big Wa""",,"""990 E Riggs Rd""",Chandler,AZ,85249,33.2195026,-111.8247181,3,4,1,Chinese;Restaurants
LRWnwUcH7yyAPicn1Ty8HA,"""Valley Environmental Resources""",,"""9299 W Olive Ave, Ste 112""",Peoria,AZ,85345,33.5628981,-112.2585703,2.5,24,1,Waterproofing;Home Services;Water Purification Services
M-rqZ56wTGSNoIIsBSlhDA,"""Hong Kong Style Cafe""",Buttonville,"""10 Apple Creek Boulevard""",Markham,ON,L3R 5W9,43.8568079,-79.359809,3,34,0,Restaurants;Chinese
3TI-gEvrp6daa1jV4tRF-A,"""Revival""",Bickford Park,"""783 College Street""",Toronto,ON,M6G 1C5,43.654834,-79.4200269,3.5,35,1,Venues & Event Spaces;Dance Clubs;Event Planning & Services;Nightlife
loeW2G8tSIp1cLD3zB1NoQ,"""Urban Boba Tea House""",,"""2470 W Happy Valley Rd, Ste 1183""",Phoenix,AZ,85085,33.71469525,-112.1125207,4,119,1,Coffee & Tea;Bubble Tea;Tea Rooms;Food
0s0Xthk1JWrBUu74M81Xyg,"""The Good Egg - Val Vista""",,"""1939 S Val Vista Dr""",Mesa,AZ,85204,33.380479,-111.7533699,4,109,0,American (New);Breakfast & Brunch;Restaurants
SlelFNxQz5PJbl6kkjI0OA,"""Makino""",Southeast,"""9570 S Eastern Ave""",Las Vegas,NV,89136,36.0151363,-115.1184733,3,7,0,Restaurants;Japanese
rtTzTba5vNXtAHJYJ-wgRQ,"""Allegiant""",,"""5835 S Sossaman Rd""",MESA,AZ,85212,33.3097917,-111.6692037,1.5,220,1,Transportation;Hotels & Travel;Airlines;Travel Services
7aUnd76Myn3ocL425AWGeg,"""Venice Cafe""",,"""163 Franklin Ave""",Kent,OH,44240,41.152875,-81.358754,4,14,1,Restaurants;Bars;Nightlife;Pizza
z_PrJbSpgtK218RYIfqmVA,"""Xtreme Play""",,"""1480 Concord Pkwy N, Ste 295""",Concord,NC,28025,35.4403311,-80.6035231,3.5,3,1,Active Life;Amusement Parks;Kids Activities;Party & Event Planning;Event Planning & Services
_SNuusrq8tXEY0jqjYr8QQ,"""A Better Grooming""",,"""505 W Dunlap Ave""",Phoenix,AZ,85021,33.567251,-112.081407,3,10,1,Pet Groomers;Pet Services;Pets
UpKPC5LU5mgPEPt0I20NaQ,"""Tesoro Apartment Homes""",,"""8603 N. 22nd Avenue""",Phoenix,AZ,85021,33.562528,-112.105024,2,4,1,Real Estate;Apartments;Home Services
DtWpR5z1WYTcuDXr1_9N_Q,"""Chi Foot Spa""",,"""2040 S Alma School Rd, Ste 24""",Chandler,AZ,85286,33.2748131,-111.8600769,4.5,12,1,Massage Therapy;Day Spas;Massage;Beauty & Spas;Reflexology;Health & Medical
9K3oX8JpA9casyXtYIClow,"""Family Auto Care""",Westside,"""5001 W Charleston Blvd""",Las Vegas,NV,89146,36.15875,-115.208266,4,22,1,Smog Check Stations;Automotive;Auto Parts & Supplies;Auto Electric Services;Oil Change Stations;Auto Repair;Body Shops
pCfZoFRSRDN_ks17mc_a4A,"""The PITT""",,"""2150 E Germann Rd, Ste 4""",Chandler,AZ,85286,33.278136,-111.8046554,4.5,13,1,Active Life;Recreation Centers;Fitness & Instruction;Boot Camps;Gyms;Trainers
eY2i8JbK0AnFvMs-CyV39w,"""Pizza Hut""",,"""22455 Shore Center Dr""",Euclid,OH,44123,41.6088331,-81.52502,1.5,8,1,Restaurants;Italian;Pizza;Chicken Wings
3evTvsNzcbd5brr-dOfaoQ,"""Wallick & Volk""",,"""5859 W Talavi Blvd, Ste 195""",Glendale,AZ,85306,33.6350179,-112.184837,3,5,1,Home Services;Mortgage Brokers;Real Estate
CEKhwiJvjYr0m7qVGVQY8g,"""Metro Pcs""",Spring Valley,"""6910 S Rainbow Blvd, Unit 108""",Las Vegas,NV,89118,36.0624998,-115.2420006,1.5,7,1,Na
O-KBp6VwHTv86Szk10xi8g,"""Margarita Nails & Spa""",,"""1851 E Baseline Rd, Ste 101""",Gilbert,AZ,85233,33.3785062,-111.7914048,3.5,62,1,Hair Removal;Waxing;Nail Salons;Beauty & Spas
iQU50k9xnXLtRPfrwRPVMw,"""Marshalls""",,"""35854 Detroit Rd""",Avon,OH,44011,41.462995,-82.0152559,3.5,5,1,Fashion;Shopping;Department Stores
xmnBvjTlZltuMkhnYJgp9w,"""Yeti Nails at College & Bay""",Downtown Core,"""801 Bay Street""",Toronto,ON,M5S 1Z1,43.6609665,-79.3857034,3,16,1,Beauty & Spas;Nail Salons;Day Spas
kLLXNfzelX1FO-8zv-M1-A,"""Antiques At The St-Lawrence""",St. Lawrence,"""92 Front Street E""",Toronto,ON,M5E 1C4,43.6496845,-79.3719613,4,6,1,Antiques;Shopping
rG-yvE321mGxakrO-55J5Q,"""Donut Counter""",,"""3337 Avenue Bayview""",North York,ON,M2K 1G4,43.7920037,-79.3927656,4,5,1,Coffee & Tea;Restaurants;Bagels;Sandwiches;Food;Donuts
8U7Ci7vkcthVB-zOtMJRiA,"""The Tanglewood Club""",,"""8745 Tanglewood Trl""",Chagrin Falls,OH,44023,41.3984554,-81.3311331,4.5,3,1,Event Planning & Services;Venues & Event Spaces;Golf;Active Life
#NAME?,"""Boulangerie Guillaume""",Plateau-Mont-Royal,"""5132 Boulevard Saint-Laurent""",Montréal,QC,H2T 1R8,45.5233167,-73.5935236,4.5,66,1,Bakeries;Food
kgAFhUm4sim7RPnNDvSZew,"""Papa John's Pizza""",,"""24753 Lorain Rd""",North Olmsted,OH,44070,41.425152,-81.896178,1,7,1,Pizza;Restaurants
gXjcL8ZDCpFG1J8pxaxdFA,"""Novotel""",Willowdale,"""3 Park Home Avenue""",North York,ON,M2N 6L3,43.7683918,-79.4143753,2.5,25,1,Hotels;Hotels & Travel;Event Planning & Services
OAUOUZB8xAbJlhnLJhlGYg,"""Horne Kia""",,"""1465 E Motorplex Lp""",Gilbert,AZ,85297,33.2876326,-111.7597961,2.5,41,1,Oil Change Stations;Automotive;Car Dealers;Auto Repair;Auto Parts & Supplies
pUihHVilZtpZz4FApnOvtA,"""Mr Combo""",Willowdale,"""568 Sheppard Avenue W""",North York,ON,M3H 2R9,43.755557,-79.4377948,4,14,0,Middle Eastern;Restaurants
LhWwwDJ2l79a1tHrpcdK6A,"""Scaddabush Woodbridge""",,"""20 Colossus Drive""",Vaughan,ON,L4L 9J5,43.7871267,-79.544573,3,22,1,Nightlife;Restaurants;Bars;Italian
z-5YXiSmZchuoANnqfp1vg,"""Pi-Tom's Thai Cuisine""",Downtown Core,"""235 Jarvis Street""",Toronto,ON,M5B 2C1,43.6568116,-79.3742278,3.5,13,0,Thai;Restaurants
4-YKQyhDR2bZ26AYgZ7aFg,"""Royal Boonsik""",Koreatown,"""647 Bloor Street W""",Toronto,ON,M6G 1L1,43.6641693,-79.4151618,4,30,0,Food;Restaurants;Korean;Grocery
